raw_line
1497|45422765|092017|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|211105.97|180|042016|052016|17|163|163|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|XXXXXXXXXXXXXX0000000000000000000000000000000000|N|||||||||||||||||||||||||||704|677|||2||||||7||N||||||N|||||||||||||||||||||||
1497|45422765|032018|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|204817.33|180|042016|052016|23|157|157|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|XX0000000000000000000000000000000000000000000000|N|N||||||1054.93||||||||||||||||||||704|677|701|665|2|N||||0.00|7||N||||||N|||||||||||||||||||||||
1497|45422765|022021|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|166030.88|180|042016|052016|58|122|122|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000000000000000000000000000000000000000000|N|N||||||1155.68||||||||||||||||||||704|677|782|702|2|N||||0.00|7||N|||||A|N|||||||||||||N||7|N|CIRT 2017-7||7||||
1497|45422765|022020|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|179780.94|180|042016|052016|46|134|134|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000000000000000001000000000000000000000000|N|N||||||1119.96||||||||||||||||||||704|677|785|685|2|N||||0.00|7||N||||||N||||||||||||||||N|CIRT 2017-7||||||
1497|45422765|032019|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|191941.76|180|042016|052016|35|145|145|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000000000000000000000000000000000000000100|N|N||||||2173.93||||||||||||||||||||704|677|705|599|2|N||||0.00|7||N||||||N||||||||||||||||N|CIRT 2017-7||||||
1497|45422765|102017|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|210064.67|180|042016|052016|18|162|162|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|XXXXXXXXXXXX000000000000000000000000000000000000|N|N||||||1041.30||||||||||||||||||||704|677|709|674|2|N||||0.00|7||N||||||N|||||||||||||||||||||||
1497|45422765|052018|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|202699.21|180|042016|052016|25|155|155|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000000000000000000000000000000000000000000|N|N||||||1060.44||||||||||||||||||||704|677|697|669|2|N||||0.00|7||N||||||N|||||||||||||||||||||||
1497|45422765|042021|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|163710.48|180|042016|052016|60|120|120|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000000000000000000000000000000000000000000|N|N||||||1161.71||||||||||||||||||||704|677|792|697|2|N||||0.00|7||N|||||A|N|||||||||||||N||7|N|CIRT 2017-7||7||||
1497|45422765|042020|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|177532.26|180|042016|052016|48|132|132|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000000000000010000000000000000000000000000|N|N||||||1125.80||||||||||||||||||||704|677|786|692|2|N||||0.00|7||N||||||N||||||||||||||||N|CIRT 2017-7||||||
1497|45422765|052019|C|Other|Other|FANNIE MAE|3.125|3.125|228000.00|211105.97|189756.50|180|042016|052016|37|143|143|042031|83|83|2|41|725|714|N|R|SF|1|P|TX|10180|795|6.00|FRM|N|N|||00|000000000000000000000000000000000000000001000000|N|N||||||1094.05||||||||||||||||||||704|677|705|616|2|N||||0.00|7||N||||||N||||||||||||||||N|CIRT 2017-7||||||
